title,authors,abstract,submission_date,pdf_link
"arXiv:2604.07303 [ pdf , ps , other ]","['Mathis Hocke', 'Andreas Gerken', 'David Bierbach', 'Jens Krause', 'Tim Landgraf']","Understanding and modeling animal behavior is essential for studying collective motion, decision-making, and bio-inspired robotics. Yet, evaluating the accuracy of behavioral models still often relies on offline comparisons to static trajectory statistics. Here we introduce a reinforcement-learning-based framework that uses a biomimetic robotic fish (RoboFish) to evaluate computational models of live fish behavior through closed-loop interaction. We trained policies in simulation using four distinct fish models-a simple constant-follow baseline, two rule-based models, and a biologically grounded convolutional neural network model-and transferred these policies to the real RoboFish setup, where they interacted with live fish. Policies were trained to guide a simulated fish to goal locations, enabling us to quantify how the response of real fish differs from the simulated fish's response. We evaluate the fish models by quantifying the sim-to-real gaps, defined as the Wasserstein distance between simulated and real distributions of behavioral metrics such as goal-reaching performance, inter-individual distances, wall interactions, and alignment. The neural network-based fish model exhibited the smallest gap across goal-reaching performance and most other metrics, indicating higher behavioral fidelity than conventional rule-based models under this benchmark. More importantly, this separation shows that the proposed evaluation can quantitatively distinguish candidate models under matched closed-loop conditions. Our work demonstrates how learning-based robotic experiments can uncover deficiencies in behavioral models and provides a general framework for evaluating animal behavior models through embodied interaction. △ Less","8 April, 2026",https://arxiv.org/pdf/2604.07303
"arXiv:2604.07290 [ pdf , ps , other ]","['Sergio Morell-Monzó', 'Dídac Diego-Tortosa', 'Isabel Pérez-Arjona', 'Víctor Espinosa']","Distributed Acoustic Sensing (DAS) enables continuous monitoring of dynamic strain along tens of kilometers of optical fiber, generating massive datasets whose interpretation and automated analysis remain challenging. DAS measurements often lack a standardized visual representation, and their physical interpretation depends strongly on acquisition conditions and signal processing choices. This work introduces a systematic framework for visualization and feature extraction of DAS data based on a multispectral signal representation. The approach decomposes strain-rate measurements into predefined frequency bands and computes band-limited energy images that describe the spatial and temporal distribution of acoustic energy across distinct spectral regimes. The framework is evaluated using DAS recordings containing Fin Whale (Balaenoptera physalus) and Blue Whale (Balaenoptera musculus) vocalizations. Three experiments are conducted to assess the approach: enhanced visualization of bioacoustic signals, unsupervised clustering of acoustic patterns, and supervised event detection using a convolutional neural network . Using multispectral composites as input, a ResNet-18 classifier achieves an accuracy of 97.3% in whale vocalization detection, demonstrating that the proposed representation captures biologically meaningful spectral structure and provides an effective feature space for automated analysis of DAS data. △ Less","8 April, 2026",https://arxiv.org/pdf/2604.07290
arXiv:2604.07182 [ pdf ],"['Rafi Ahamed', 'Sidratul Moon Nafsin', 'Md Abir Rahman', 'Tasnia Tarannum Roza', 'Munaia Jannat Easha', 'Abu Raihan']","As the worlds second most consumed beverage after water, tea is not just a cultural staple but a global economic force of profound scale and influence. More than a mere drink, it represents a quiet negotiation between nature, culture, and the human desire for a moment of reflection. So, the precise identification and detection of tea leaf disease is crucial. With this goal, we have evaluated several Convolutional Neural Networks (CNN) models, among them three shows noticeable performance including DenseNet201, MobileNetV2, InceptionV3 on the teaLeafBD dataset. teaLeafBD dataset contains seven classes, six disease classes and one healthy class, collected under various field conditions reflecting real world challenges. Among the CNN models, DenseNet201 has achieved the highest test accuracy of 99%. In order to enhance the model reliability and interpretability, we have implemented Gradient weighted Class Activation Mapping (Grad CAM), occlusion sensitivity analysis and adversarial training techniques to increase the noise resistance of the model. Finally, we have developed a prototype in order to leverage the models capabilities on real life agriculture. This paper illustrates the deep learning models capabilities to classify the disease in real life tea leaf disease detection and management. △ Less","8 April, 2026",https://arxiv.org/pdf/2604.07182
arXiv:2604.06935 [ pdf ],"['Yaroslav Shopa', 'Kwasi Nyandey', 'Daniel Jakubczyk']","The optical response of a suspension microdroplet is governed not only by the properties of the dispersed phase, but also by the finite size and optical structure of the droplet itself. As a result, the interpretation of scattered-light patterns from such systems constitutes a non-trivial inverse problem. In this work, we examine whether laser speckle images recorded from single levitating microdroplets of suspension can be used for data-driven recognition of selected droplet and suspension parameters. Experiments were performed on slowly evaporating microdroplets of monodisperse TiO$_2$ nanoparticle suspensions in diethylene glycol confined in a linear electrodynamic quadrupole trap. Speckle images were analyzed with a convolutional neural network trained to classify droplet diameter, nanoparticle concentration, and nanoparticle diameter, first in separate tasks and then in combined two-parameter and three-parameter classifications. Under the present experimental conditions, droplet diameter was identified with good reliability, with an estimated accuracy better than approximately 6% for the tested dataset. Nanoparticle concentration was more difficult to resolve, but useful discrimination was obtained when concentration classes were sufficiently separated. Nanoparticle diameter was also classified unambiguously for the selected cases. In addition, simultaneous classification of up to three parameters across 27 classes was achieved. These results suggest that CNN-based analysis of speckle images may provide a viable route toward multi-parameter optical diagnostics of free suspension microdroplets and, potentially, more complex aerosol-like systems. △ Less","8 April, 2026",https://arxiv.org/pdf/2604.06935
"arXiv:2604.06893 [ pdf , ps , other ]",['Tom Devynck Bilal Faye Djamel Bouchaffra Nadjib Lazaar Hanane Azzag Mustapha Lebbah'],"Deep convolutional neural networks achieve remarkable performance by exhaustively processing dense spatial feature maps, yet this brute-force strategy introduces significant computational redundancy and encourages reliance on spurious background correlations. As a result, modern vision models remain brittle and difficult to interpret. We propose Energy-Regularized Spatial Masking (ERSM), a novel framework that reformulates feature selection as a differentiable energy minimization problem. By embedding a lightweight Energy-Mask Layer inside standard convolutional backbones, each visual token is assigned a scalar energy composed of two competing forces: an intrinsic Unary importance cost and a Pairwise spatial coherence penalty. Unlike prior pruning methods that enforce rigid sparsity budgets or rely on heuristic importance scores, ERSM allows the network to autonomously discover an optimal information-density equilibrium tailored to each input. We validate ERSM on convolutional architectures and demonstrate that it produces emergent sparsity, improved robustness to structured occlusion, and highly interpretable spatial masks, while preserving classification accuracy. Furthermore, we show that the learned energy ranking significantly outperforms magnitude-based pruning in deletion-based robustness tests, revealing ERSM as an intrinsic denoising mechanism that isolates semantic object regions without pixel-level supervision. △ Less","8 April, 2026",https://arxiv.org/pdf/2604.06893
"arXiv:2604.06847 [ pdf , ps , other ]","['Stefan Hägele', 'Fabian Seguel', 'Driton Salihu', 'Adam Misik', 'Eckehard Steinbach']","Understanding surface material properties is crucial for enhancing indoor robot perception and indoor digital twinning. However, not all sensor modalities typically employed for this task are capable of reliably capturing detailed surface material characteristics. By analyzing the reflected RF signal from a mmWave radar sensor, it is possible to extract information about the reflective material and its composition from a certain surface. We introduce a mmWave MIMO FMCW radar-based surface material classifier SMCNet, employing a complex-valued Convolutional Neural Network (CNN) and complex radar IQ signal input for classifying indoor surface materials. While current radar-based material estimation approaches rely on a fixed sensing distance and constrained setups, our approach incorporates a setup with multiple sensing distances. We trained SMCNet using data from three distinct distances and subsequently tested it on these distances, as well as on two more unseen distances. We reached an overall accuracy of 99.12-99.53 % on our test set. Notably, range FFT pre-processing improved accuracy on unknown distances from 25.25 % to 58.81 % without re-training. △ Less","8 April, 2026",https://arxiv.org/pdf/2604.06847
"arXiv:2604.06623 [ pdf , ps , other ]","['Weikai Qu', 'Sijun Liang', 'Cheng Pan', 'Zikuan Yang', 'Guanchi Zhou', 'Xianjun Fu', 'Bo Liu', 'Changmiao Wang', 'Ahmed Elazab']","Photographs taken in adverse weather conditions often suffer from blurriness, occlusion, and low brightness due to interference from rain, snow, and fog. These issues can significantly hinder the performance of subsequent computer vision tasks, making the removal of weather effects a crucial step in image enhancement. Existing methods primarily target specific weather conditions, with only a few capable of handling multiple weather scenarios. However, mainstream approaches often overlook performance considerations, resulting in large parameter sizes, long inference times, and high memory costs. In this study, we introduce the WeatherRemover model, designed to enhance the restoration of images affected by various weather conditions while balancing performance. Our model adopts a UNet-like structure with a gating mechanism and a multi-scale pyramid vision Transformer. It employs channel-wise attention derived from convolutional neural networks to optimize feature extraction, while linear spatial reduction helps curtail the computational demands of attention. The gating mechanisms, strategically placed within the feed-forward and downsampling phases, refine the processing of information by selectively addressing redundancy and mitigating its influence on learning. This approach facilitates the adaptive selection of essential data, ensuring superior restoration and maximizing efficiency. Additionally, our lightweight model achieves an optimal balance between restoration quality, parameter efficiency, computational overhead, and memory usage, distinguishing it from other multi-weather models, thereby meeting practical application demands effectively. The source code is available at https://github.com/RICKand-MORTY/WeatherRemover. △ Less","7 April, 2026",https://arxiv.org/pdf/2604.06623
"arXiv:2604.06440 [ pdf , ps , other ]","['Yihua Zhang', 'Hongkang Li', 'Yuguang Yao', 'Aochuan Chen', 'Shuai Zhang', 'Pin-Yu Chen', 'Meng Wang', 'Sijia Liu']","Visual prompting (VP) has emerged as a popular method to repurpose pretrained vision models for adaptation to downstream tasks. Unlike conventional model fine-tuning techniques, VP introduces a universal perturbation directly into the input data to facilitate task-specific fine-tuning rather than modifying model parameters. However, there exists a noticeable performance gap between VP and conventional fine-tuning methods, highlighting an unexplored realm in theory and practice to understand and advance the input-level VP to reduce its current performance gap. Towards this end, we introduce a generalized concept, termed activation prompt (AP), which extends the scope of the input-level VP by enabling universal perturbations to be applied to activation maps within the intermediate layers of the model. By using AP to revisit the problem of VP and employing it as an analytical tool, we demonstrate the intrinsic limitations of VP in both performance and efficiency, revealing why input-level prompting may lack effectiveness compared to AP, which exhibits a model-dependent layer preference. We show that AP is closely related to normalization tuning in convolutional neural networks and vision transformers, although each model type has distinct layer preferences for prompting. We also theoretically elucidate the rationale behind such a preference by analyzing global features across layers. Through extensive experiments across 29 datasets and various model architectures, we provide a comprehensive performance analysis of AP, comparing it with VP and parameter-efficient fine-tuning baselines. Our results demonstrate AP's superiority in both accuracy and efficiency, considering factors such as time, parameters, memory usage, and throughput. △ Less","7 April, 2026",https://arxiv.org/pdf/2604.06440
"arXiv:2604.06289 [ pdf , ps , other ]","['Xaver Fink', 'Borja Fernandez Adiego', 'Daniele Mirarchi', 'Eloise Matheson', 'Alvaro Garcia Gonzales', 'Gianmarco Ricci', 'Joost-Pieter Katoen']","In this paper, we analyze and improve the adversarial robustness of a convolutional neural network (CNN) that assists crystal-collimator alignment at CERN's Large Hadron Collider (LHC) by classifying a beam-loss monitor (BLM) time series during crystal rotation. We formalize a local robustness property for this classifier under an adversarial threat model based on real-world plausibility. Building on established parameterized input-transformation patterns used for transformation- and semantic-perturbation robustness, we instantiate a preprocessing-aware wrapper for our deployed time-series pipeline: we encode time-series normalization, padding constraints, and structured perturbations as a lightweight differentiable wrapper in front of the CNN, so that existing gradient-based robustness frameworks can operate on the deployed pipeline. For formal verification, data-dependent preprocessing such as per-window z-normalization introduces nonlinear operators that require verifier-specific abstractions. We therefore focus on attack-based robustness estimates and pipeline-checked validity by benchmarking robustness with the frameworks Foolbox and ART. Adversarial fine-tuning of the resulting CNN improves robust accuracy by up to 18.6 % without degrading clean accuracy. Finally, we extend robustness on time-series data beyond single windows to sequence-level robustness for sliding-window classification, introduce adversarial sequences as counterexamples to a temporal robustness requirement over full scans, and observe attack-induced misclassifications that persist across adjacent windows. △ Less","7 April, 2026",https://arxiv.org/pdf/2604.06289
"arXiv:2604.06094 [ pdf , ps , other ]","['Dmitry Chirkov', 'Igor Lobanov']","Convolutional neural networks owe much of their success to hard-coding translation equivariance. Quantum convolutional neural networks (QCNNs) have been proposed as near-term quantum analogues, but the relevant notion of translation depends on the data encoding. For address/amplitude encodings such as FRQI, a pixel shift acts as modular addition on an index register, whereas many MERA-inspired QCNNs are equivariant only under cyclic permutations of physical qubits. We formalize this mismatch and construct QCNN layers that commute exactly with the pixel cyclic shift (PCS) symmetry induced by the encoding. Our main technical result is a constructive characterization of all PCS-equivariant unitaries: conjugation by the quantum Fourier transform (QFT) diagonalizes translations, so any PCS-equivariant layer is a Fourier-mode multiplexer followed by an inverse QFT (IQFT). Building on this characterization, we introduce a deep PCS-QCNN with measurement-induced pooling, deferred conditioning, and inter-layer QFT cancellation. We also analyze trainability at random initialization and prove a lower bound on the expected squared gradient norm that remains constant in a depth-scaling regime, ruling out a depth-induced barren plateau in that sense. △ Less","7 April, 2026",https://arxiv.org/pdf/2604.06094
"arXiv:2604.05986 [ pdf , ps , other ]","['Hala Elhag', 'Yahui Chai']","Entanglement is a key quantity for characterizing quantum correlations in particle scattering processes, but its direct evaluation is computationally demanding on quantum hardware. In this work, we investigate whether fermion density profiles, which are easier to access, can serve as proxies for entanglement by framing the problem as a classification task across multiple entanglement thresholds. Using the fermion scattering in the Thirring model as a test bed, we compare Quantum Convolutional Neural Networks (QCNNs) with classical CNNs of comparable parameter counts, and find that QCNNs achieve consistently competitive or superior accuracy with faster convergence and lower variance. Notably, we observe that increasing the model size does not improve the performance within the architectures studied here, and larger models appear to be more sensitive to the choice of encoding. Instead, a compact 4-qubits QCNN provides the best results, suggesting the importance of trainability and encoding choices over model scaling. These findings demonstrate the potential of quantum and quantum-inspired machine learning models for extracting nontrivial quantum information from accessible observables, with implications for high-energy physics and quantum many-body systems. △ Less","7 April, 2026",https://arxiv.org/pdf/2604.05986
arXiv:2604.05521 [ pdf ],"['Seiki Saito', 'Keisuke Takeuchi', 'Hiroaki Nakamura', 'Yasuhiro Oda', 'Kazuo Hoshino', 'Yuki Homma', 'Shohei Yamoto', 'Yuki Uchida']","Understanding the long-term transport of hydrogen isotopes in plasma-facing materials, such as tungsten, is critical for the steady-state operation of magnetic confinement fusion reactors. However, dynamically updating the transition parameters for kinetic Monte Carlo (kMC) simulations as the atomic structure evolves under continuous plasma irradiation remains a severe computational bottleneck. Conventionally, calculating these migration barriers requires the iterative and computationally expensive Nudged Elastic Band (NEB) method. To overcome this limitation, this article presents a highly efficient surrogate model for predicting migration barriers using a three-dimensional Convolutional Neural Network (3D-CNN), establishing the final component necessary to realize on-the-fly molecular dynamics (MD) and kMC hybrid simulations. The proposed deep learning model takes a two-channel volumetric input, the local three-dimensional potential energy distribution and the voxelized spatial coordinates of the initial and final trapping sites, to directly output the migration barrier as a scalar value. Trained on a comprehensive dataset of tungsten-hydrogen configurations evaluated using the Embedded Atom Method (EAM) potential, the model demonstrated robust predictive accuracy, achieving a Mean Absolute Error (MAE) of 0.124 eV and a high coefficient of determination of 0.890. Furthermore, utilizing GPU acceleration, the inference time is reduced to approximately 2.7 milliseconds per barrier, achieving a speed-up ratio of over 23,000 compared to conventional NEB calculations. This extraordinary acceleration effectively resolves the computational barrier of transition rate evaluations, paving the way for large-scale, dynamic modeling of plasma-wall interactions. △ Less","7 April, 2026",https://arxiv.org/pdf/2604.05521
"arXiv:2604.05428 [ pdf , ps , other ]","['Wen Liu', 'Lingxiao Wang', 'Zhenyu Zhu']","Rotation can significantly affect neutron-star (NS) properties, but accurate modeling of rapidly rotating NSs requires solving a two-dimensional, axially symmetric system, making traditional calculations too expensive for inference analyses that demand a large amount of model evaluations. We develop a causal convolutional neural networks that preserve the chronological-like dependence of NS properties on the equation of state (EoS) and rapidly reconstruct observables for static, Keplerian, and rotating configurations. Using \texttt{RNS}, we generate a dataset of NS observables and use it to train our networks. We validate our networks with three representative EoS (SFHo, SLy4, and DD2) and find that the they accurately reproduce the \texttt{RNS} results. The trained networks evaluate NS configurations for a single EoS in $\sim 50$ms, providing a substantial speedup over typical \texttt{RNS} runtimes of $\sim 30$ min and enabling efficient inference analyses involving rapidly rotating NSs. △ Less","7 April, 2026",https://arxiv.org/pdf/2604.05428
"arXiv:2604.05011 [ pdf , ps , other ]","['Moeen AL-Makhlafi', 'Abdulrahman A. AlKannad', 'Eiad Almekhlafi', 'Nawaf Q. Othman Ahmed Mohammed', 'Saher Qaid']","Automatic music genre classification is a major task in music information retrieval; however, most current benchmarks and models have been developed primarily for Western music, leaving culturally specific traditions underrepresented. In this paper, we introduce the Yemeni Music Information Retrieval (YMIR) dataset, which contains 1,475 carefully selected audio clips covering five traditional Yemeni genres: Sanaani, Hadhrami, Lahji, Tihami, and Adeni. The dataset was labeled by five Yemeni music experts following a clear and structured protocol, resulting in strong inter-annotator agreement (Fleiss kappa = 0.85). We also propose the Yemeni Music Classification Model (YMCM), a convolutional neural network (CNN)-based system designed to classify music genres from time-frequency features. Using a consistent preprocessing pipeline, we perform a systematic comparison across six experimental groups and five different architectures, resulting in a total of 30 experiments. Specifically, we evaluate several feature representations, including Mel-spectrograms, Chroma, FilterBank, and MFCCs with 13, 20, and 40 coefficients, and benchmark YMCM against standard models (AlexNet, VGG16, MobileNet, and a baseline CNN) under the same experimental conditions. The experimental findings reveal that YMCM is the most effective, achieving the highest accuracy of 98.8% with Mel-spectrogram features. The results also provide practical insights into the relationship between feature representation and model capacity. The findings establish YMIR as a useful benchmark and YMCM as a strong baseline for classifying Yemeni music genres. △ Less","6 April, 2026",https://arxiv.org/pdf/2604.05011
"arXiv:2604.04998 [ pdf , ps , other ]","['Viet Trinh', 'Ha-Vy Luu', 'Quoc-Khiem Nguyen-Pham', 'Hung Tong', 'Thanh-Huyen Tran', 'Hoai-Nam Nguyen Dang']","This paper proposes a novel framework for enhancing the prediction accuracy and lead time of El Niño events, crucial for mitigating their global climatic, economic, and societal impacts. Traditional prediction models often rely on oceanic and atmospheric indices, which may lack the granularity or dynamic interplay captured by comprehensive meteorological and geographical datasets. Our framework integrates real-time global weather forecast data with anomalies, subsurface ocean heat content, and atmospheric pressure across various temporal and spatial resolutions. Leveraging a hybrid deep learning architecture that combines a Convolutional Neural Network (CNN) for spatial feature extraction and a Long Short-Term Memory (LSTM) network for temporal dependency modeling, the framework aims to identify complex precursors and evolving patterns of El Niño events. △ Less","5 April, 2026",https://arxiv.org/pdf/2604.04998
"arXiv:2604.04540 [ pdf , ps , other ]","['Karim Saifullin', 'Sajid Ahmed', 'Mohamed-Slim Alouini']","The issue of privacy has gained significant attention in recent times. Many real-world applications increasingly require the use of sensitive data, such as in surveillance or tracking and assistance systems. To address these concerns, we propose a framework based on mm-wave radar technology that not only meets privacy requirements but also provides the necessary capabilities for these systems, including reliable current position tracking, sequence tracking, and feedback to the user. While the use of radar technology for surveillance purposes is gaining momentum, there has been no research to date on its application for prayer tracking and assistance systems. Furthermore, there is a lack of comprehensive research that covers all aspects of implementing such a system. Proposed approach offers a versatile solution that can be applied to a broad range of scenarios. Instead of utilizing raw I-Q data, we addressed the challenge of classification based on point cloud information generated by the conventional processing chain of the frequency-modulated continuous wave radar. This information contains corresponding range, reflection amplitude, Doppler and angular values. We have developed and compared different machine-learning classification algorithms to identify the most effective one. Our findings reveal that the convolutional neural network ResNet achieves the best results, with accuracy rates reaching up to 95.4 percent when applied to unknown data. The demonstration video of the developed system can be viewed at the following link: https://youtu.be/PnpGQZWqCr4. △ Less","6 April, 2026",https://arxiv.org/pdf/2604.04540
"arXiv:2604.04129 [ pdf , ps , other ]","['Sheng-You Chien', 'Bo-Yi Mao', 'Yi-Ning Chang', 'Po-Chih Kuo']","This study investigates robust speech-related decoding from non-invasive MEG signals using the LibriBrain phoneme-classification benchmark from the 2025 PNPL competition. We compare residual convolutional neural networks (CNNs), an STFT-based CNN, and a CNN--Transformer hybrid, while also examining the effects of group averaging, label balancing, repeated grouping, normalization strategies, and data augmentation. Across our in-house implementations, preprocessing and data-configuration choices matter more than additional architectural complexity, among which instance normalization emerges as the most influential modification for generalization. The strongest of our own models, a CNN with group averaging, label balancing, repeated grouping, and instance normalization, achieves 60.95% F1-macro on the test split, compared with 39.53% for the plain CNN baseline. However, most of our models, without instance normalization, show substantial validation-to-test degradation, indicating that distribution shift induced by different normalization statistics is a major obstacle to generalization in our experiments. By contrast, MEGConformer maintains 64.09% F1-macro on both validation and test, and saliency-map analysis is qualitatively consistent with this contrast: weaker models exhibit more concentrated or repetitive phoneme-sensitive patterns across splits, whereas MEGConformer appears more distributed. Overall, the results suggest that improving the reliability of non-invasive phoneme decoding will likely require better handling of normalization-related distribution shift while also addressing the challenge of single-trial decoding. △ Less","5 April, 2026",https://arxiv.org/pdf/2604.04129
"arXiv:2604.03774 [ pdf , ps , other ]",['Yuanhang Li'],"The adoption of vision-language models (VLMs) for wireless network management is accelerating, yet no systematic understanding exists of where these large foundation models outperform lightweight convolutional neural networks (CNNs) for spectrum-related tasks. This paper presents the first diagnostic comparison of VLMs and CNNs for spectrum heatmap understanding in non-terrestrial network and terrestrial network (NTN-TN) cooperative systems. We introduce SpectrumQA, a benchmark comprising 108K visual question-answer pairs across four granularity levels: scene classification (L1), regional reasoning (L2), spatial localization (L3), and semantic reasoning (L4). Our experiments on three NTN-TN scenarios with a frozen Qwen2-VL-7B and a trained ResNet-18 reveal a clear taskdependent complementarity: CNN achieves 72.9% accuracy at severity classification (L1) and 0.552 IoU at spatial localization (L3), while VLM uniquely enables semantic reasoning (L4) with F1=0.576 using only three in-context examples-a capability fundamentally absent in CNN architectures. Chain-of-thought (CoT) prompting further improves VLM reasoning by 12.6% (F1: 0.209->0.233) while having zero effect on spatial tasks, confirming that the complementarity is rooted in architectural differences rather than prompting limitations. A deterministic task-type router that delegates supervised tasks to CNN and reasoning tasks to VLM achieves a composite score of 0.616, a 39.1% improvement over CNN alone. We further show that VLM representations exhibit stronger cross-scenario robustness, with smaller performance degradation in 5 out of 6 transfer directions. These findings provide actionable guidelines: deploy CNNs for spatial localization and VLMs for semantic spectrum reasoning, rather than treating them as substitutes. △ Less","4 April, 2026",https://arxiv.org/pdf/2604.03774
"arXiv:2604.03550 [ pdf , ps , other ]","['Hui Yu', 'Jiangping Hu', 'Shi-Xin Zhang']","Monitored quantum circuits host a rich variety of exotic non-equilibrium phases. Among the most representative examples are measurement-induced phase transitions between distinct area-law entangled states. However, because these transitions are characterized by specific entanglement quantities such as mutual information or topological entanglement entropy that are nonlinear functionals of the density matrix, their experimental observation requires multiple identical quantum trajectories via post-selection, which becomes exponentially unfeasible for large systems. Here, we leverage modern machine learning tools to address this challenge. We devise a neural network architecture combining a convolutional neural network with an attention mechanism, and use raw measurement outcomes directly as input to classify trivial, long-range entangled, and symmetry-protected topological phases. We show that the system's relaxation to a steady-state phase manifests as a sharp convergence in the classifier's accuracy, entirely bypassing the need for quantum state reconstruction. We systematically study the performance of our network as a function of sample size, input data, spatial and temporal constraints, and system size scalability. Our results demonstrate that this approach is robust and post-selection free, offering a practical pathway for experimentally probing measurement-induced phases. △ Less","3 April, 2026",https://arxiv.org/pdf/2604.03550
"arXiv:2604.03334 [ pdf , ps , other ]","['Akshat Pandya', 'Bhavuk Jain']","The remarkable success of Convolutional Neural Networks (CNNs) and Vision Transformers (ViTs) in 2D vision has spurred significant research in extending these architectures to the complex domain of 3D analysis. Yet, a core challenge arises from a fundamental dichotomy between the regular, dense grids of 2D images and the irregular, sparse nature of 3D data such as point clouds and meshes. This survey provides a comprehensive review and a unified taxonomy of adaptation strategies that bridge this gap, classifying them into three families: (1) Data-centric methods that project 3D data into 2D formats to leverage off-the-shelf 2D models, (2) Architecture-centric methods that design intrinsic 3D networks, and (3) Hybrid methods, which synergistically combine the two modeling paradigms to benefit from both rich visual priors of large 2D datasets and explicit geometric reasoning of 3D models. Through this framework, we qualitatively analyze the fundamental trade-offs between these families concerning computational complexity, reliance on large-scale pre-training, and the preservation of geometric inductive biases. We discuss key open challenges and outline promising future research directions, including the development of 3D foundation models, advancements in self-supervised learning (SSL) for geometric data, and the deeper integration of multi-modal signals. △ Less","3 April, 2026",https://arxiv.org/pdf/2604.03334
"arXiv:2604.03285 [ pdf , ps , other ]","['Pablo Lara-Martínez', 'Bibiana Obregón-Quintana', 'Larry S. Liebovitch', 'Peter T. Coleman', 'Lev Guzmán-Vargas']","Traditional methods for assessing national peace levels typically rely on socio-economic indicators or conflict incidence, often overlooking the nuanced signals embedded in public discourse. This study presents a novel computational framework to quantify peace levels by analyzing the structural and stylistic features of news text, rather than solely its content. Using the News on the Web (NOW) corpus comprising articles from 20 countries, we evaluate the efficacy of advanced word embeddings managed via ChromaDB compared to standard Doc2Vec models. We propose a 1D Convolutional Neural Network (CNN) architecture for classification and regression tasks, contrasting its performance against a k-Nearest Neighbors (k-NN) baseline. Our results demonstrate that the Neural Network significantly outperforms the k-NN model in classification metrics and, crucially, preserves the numerical relationship of peace rankings, exhibiting a strong correlation with the Positive Peace Index (PPI) even for out-of-sample countries. These findings suggest that the how of communication - the latent linguistic structures - serves as a robust, emergent indicator of societal stability. This research offers a non-invasive, scalable tool for real-time monitoring of social and societal dynamics and peacebuilding efforts. △ Less","24 March, 2026",https://arxiv.org/pdf/2604.03285
"arXiv:2604.02990 [ pdf , ps , other ]","['Cristian Pérez-Corral', 'Jose I. Mestre', 'Alberto Fernández-Hernández', 'Manuel F. Dolz', 'José Duato', 'Enrique S. Quintana-Ortí']","Federated learning (FL) enables collaborative training across organizations without sharing raw data, but it is hindered by statistical heterogeneity (non-i.i.d.\ client data) and by instability of naive weight averaging under client drift. In many cross-silo deployments, FL is warm-started from a strong pretrained backbone (e.g., ImageNet-1K) and then adapted to local domains. Motivated by recent evidence that ReLU-like gating regimes (structural knowledge) stabilize earlier than the remaining parameter values (quantitative knowledge), we propose FedSQ (Federated Structural-Quantitative learning), a transfer-initialized neural federated procedure based on a DualCopy, piecewise-linear view of deep networks. FedSQ freezes a structural copy of the pretrained model to induce fixed binary gating masks during federated fine-tuning, while only a quantitative copy is optimized locally and aggregated across rounds. Fixing the gating reduces learning to within-regime affine refinements, which stabilizes aggregation under heterogeneous partitions. Experiments on two convolutional neural network backbones under i.i.d.\ and Dirichlet splits show that FedSQ improves robustness and can reduce rounds-to-best validation performance relative to standard baselines while preserving accuracy in the transfer setting. △ Less","3 April, 2026",https://arxiv.org/pdf/2604.02990
"arXiv:2604.02429 [ pdf , ps , other ]","['Saurabh Ranjan', 'Sonika Thakral', 'Amit Sehgal']","Photonic computing is a computing paradigm which have great potential to overcome the energy bottlenecks of electronic von Neumann architecture. Throughput and power consumption are fundamental limitations of Complementary-metal-oxide-semiconductor (CMOS) chips, therefore convolutional neural network (CNN) is revolutionising machine learning, computer vision and other image based applications. In this work, we propose and validate a fully photonic convolutional neural network (PCNN) that performs MNIST image classification entirely in the optical domain, achieving 94 percent test accuracy. Unlike existing architectures that rely on frequent in-between conversions from optical to electrical and back to optical (O/E/O), our system maintains coherent processing utilizing Mach-Zehnder interferometer (MZI) meshes, wavelength-division multiplexed (WDM) pooling, and microring resonator-based nonlinearities. The max pooling unit is fully implemented on silicon photonics, which does not require opto-electrical or electrical conversions. To overcome the challenges of training physical phase shifter parameters, we introduce a hybrid training methodology deploying a mathematically exact differentiable digital twin for ex-situ backpropagation, followed by in-situ fine-tuning via Simultaneous Perturbation Stochastic Approximation (SPSA) algorithm. Our evaluation demonstrates significant robustness to thermal crosstalk (only 0.43 percent accuracy degradation at severe coupling) and achieves 100 to 242 times better energy efficiency than state-of-the-art electronic GPUs for single-image inference. △ Less","2 April, 2026",https://arxiv.org/pdf/2604.02429
